,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14
TCGA-18-4083-01,3.0079332387651143,0.32751350765701503,0.5528104040104287,-0.7170127942001611,-2.2778618613675885,0.6686119081238175,-2.0970982981893336,-6.444397072107781,-1.0123935934439885,-6.360553233453725,0.2679623945674237,-3.414968293573932,-2.2546061863755114,-0.3138486796273755
TCGA-18-4086-01,3.079367705823106,1.937485617393123,-2.881603658132622,0.15835989890754995,-1.2745053343199853,-0.08109788204799503,-1.0520440663774915,0.02656392534891157,1.9220683332903628,1.2351283944755451,0.4126076873430194,-1.2642630321990418,-0.026309142983718756,-1.1554884479022607
TCGA-18-4721-01,2.3167442338674817,0.3215125752249279,-0.3577607902363525,1.1026594797172649,-3.593429456178665,1.0985970476130067,0.514656932449837,-4.977080327106903,2.902960718982185,1.1196646976871314,0.403447899139599,-2.3170529065083025,-3.418366295578507,0.7895919057962811
TCGA-18-5592-01,2.474486955527268,-3.765457743260545,-2.951388050498325,-4.408959332515494,-1.3081270741660262,2.293144147707476,5.152585967560311,0.5372893220902446,-0.24414282989202665,-4.145999538155559,-5.856718172040941,-0.8697493640463023,-0.44445494781918776,-1.3501808146708605
TCGA-18-5595-01,4.338801074440105,1.8809642616185915,-0.19486076829577018,5.687655653779135,-0.7104057755598879,-0.4847281045343302,-3.4780370923616735,6.804062579856343,2.4803574105845043,2.867410731008047,4.893389627501084,-1.618592744249362,5.383389511640849,-1.8872359058186656
TCGA-21-1070-01,1.7795049934312819,0.6071913307497953,-2.4440844873638996,-1.12715337183431,1.3264512791441943,-0.9023666991500907,1.292842986502358,-0.6307631244202612,0.7714631609209351,1.8188711460100007,-0.02650842882049159,1.0105353881636585,-2.4492329084762603,-0.9648332801358869
TCGA-21-1071-01,2.2488560544280136,0.46881989472520763,1.1176447518025137,-4.404776485315639,-1.6774165451282113,0.5767255567700998,-0.9319256049620345,1.0446272739355902,2.4045843234061315,3.100206079425554,4.054881348359235,4.223373960680837,0.22872771028361222,3.5344600117627656
TCGA-21-1072-01,3.692761967487223,-1.8645044933054826,-0.3978520671937061,1.960396971392168,-3.03783243803414,-1.8630438564519383,3.5043067859857366,-1.9201185067995867,-0.4112847868649359,-2.1289974351822094,1.914044963190978,-1.7679731979061217,0.9122359411932297,-4.312709537650251
TCGA-21-1075-01,4.4794248946232464,0.33549848162533896,1.3530749618412836,1.9654378603909977,-2.950778260738956,3.3455180684907244,2.7617781187064647,-6.597557304332182,-2.9362595652100945,-1.7449463104216323,0.6029556476716246,-2.991180921798688,4.3710051441459035,-1.0745453132320282
TCGA-21-1076-01,0.9620153551419893,2.89640471676215,-0.8808153568088498,-0.12429843001202454,-2.432513160497685,-1.1515733418679353,-0.5435874410760961,-1.6793760306684677,1.8280930972793101,0.3799694617504565,3.4691634513850222,3.0101292070450842,-2.2477648569018824,4.5184323686935866
TCGA-21-1077-01,4.050120511437961,3.880134974000945,2.5790169660321043,2.513210309983747,-4.7949401343223625,-0.4073581335644125,1.2900239332803738,-2.916554269617313,-1.395507064599928,4.038173867211908,2.5407039317517186,-3.796200440458408,0.7890437373733714,-4.08143178758718
TCGA-21-1078-01,0.3286967062836073,-2.4713760992287277,-2.555280304009493,-4.527689875700378,3.3764977356536945,1.6729104923125633,-1.8633636332678323,-2.6182385015026206,1.738588743813155,0.2181775567942758,-1.609755252799284,-1.705244736576772,5.818437624853727,0.5675621634980035
TCGA-21-1079-01,3.4407407568548836,-0.7539424002671101,-5.96875939677233,1.1022720757983016,2.7117280125904544,0.5708243271486781,5.0842469216219905,-2.7068560181550296,1.2851028487074994,-8.939180658723576,2.771402535514219,-3.5025388913595017,-1.2589168481272808,-3.175070661502937
TCGA-21-1080-01,2.4868368273941717,-0.49702021542508645,-2.3748190228132064,-0.02543071812000896,-0.20680911313835423,2.727521041055889,-3.588401619300459,3.6456443764057718,-1.739552197985763,0.4026672892418804,2.4975810141739228,3.153161071949615,0.7671686385668797,-2.0611220056527295
TCGA-21-1081-01,3.3606444985217885,-0.7962138900240702,-0.5886033060300753,2.5779332400512254,-1.7922411225561048,-0.6271640387735141,0.8217924546316613,5.778040989044516,-2.0460842511227293,-4.852565103517052,2.830995028777831,2.108302593295787,1.8587696257582802,8.873128811769783
TCGA-21-1082-01,2.512465376807042,4.968580012200432,0.6770927423489997,0.4102164807010053,-0.9755732406343919,-0.10664889311679278,-1.6003329501677708,2.1452051288829814,2.1400097627915726,-1.271861404839664,-1.3149861373156562,0.7849261092736657,0.542423985793367,-6.430193955811623
TCGA-21-1083-01,1.409357859939215,-0.5966889220197515,0.7029454734174447,-0.563981662865442,1.1261370896549745,1.4062730211038916,-6.828380975605758,-0.7101768440071555,0.9045083025467185,2.3797046823793515,-1.996853638652021,-1.1273557906008325,-1.7197498990849744,1.7575184061602596
TCGA-21-5782-01,3.4160394979288764,5.588770270715415,1.910182261997002,2.6429650832876335,0.7641284466710582,0.6882706196260853,-1.3266594769394842,1.5215196194612053,-2.944103438956524,-0.8062829442494408,-0.3687947146423614,-0.07995112531794929,-0.6140010369450478,-5.2945330622809745
TCGA-21-5783-01,1.6739761930214914,-0.005516227653805855,-0.5013475168484965,4.494015909493224,1.214723679128542,7.221073841207166,-2.50430582307565,-1.0105634496919051,-6.027034918298933,-8.055396257974856,0.2860616812425314,1.415306054237776,-1.8703933374425135,1.5948113206353403
TCGA-21-5784-01,0.5547390685927823,5.038391407060733,-1.7849271836879248,0.8558124731041689,-0.3340765406718633,-0.8099395800984498,2.6166095971312116,1.0453146648350744,-0.7516224196859995,-2.157179195130652,-3.7246657055643335,3.719798565173041,1.6865609181473906,-2.122027259921535
TCGA-21-5786-01,3.8896057043822454,-1.5830682343665916,2.400614995248194,-1.9513257082676547,10.890517250874115,-1.751247138223843,1.7524964110432522,-0.8282500946186191,-6.785618516451306,5.245351220327732,-1.9398993742937252,0.8170896489523312,-4.26253551103426,2.6018253690620563
TCGA-21-5787-01,-1.1069101767223415,-2.566191387724653,-2.025213177085693,-2.5422389585613305,-1.1049706940938226,0.6584150738372938,-3.9948676167156485,0.6353217791173004,-1.68005536577724,0.9848454379661449,-3.730665737865393,5.278593924984435,-1.1799907361652684,-2.264847835230686
TCGA-21-A5DI-01,3.843580577130082,-2.0070357569908746,-3.6237315039439952,-3.813983820213829,7.86498024097702,0.8697617189718699,-0.8798421938679308,3.629550067197746,-3.4814166825535,1.3996938345981684,-3.238510984190272,-0.7481482489278426,0.20465936372515048,-1.7520338881901953
TCGA-22-0940-01,0.5513303726138461,0.5703173309302131,-2.3687684726674423,-4.280412372041891,-1.351708337624492,1.2691478248042123,-1.169781052837396,0.5835264505004301,-0.22058610825798222,1.886970588158076,1.7407120538668364,3.803508330803529,-2.205386601902269,0.8757942400318043
TCGA-22-0944-01,3.137852133184722,0.7031641210639149,-3.8843283447251817,-0.2872753997139966,-1.3138047717672725,-0.8144345697579517,-0.20600770225937803,-5.824536979082826,-1.1571533041714985,-1.808918890344683,-3.2858971332718956,-1.7552970080324535,3.819309314729511,-3.007766021105991
TCGA-22-1000-01,0.04789466423334633,6.197641411355304,-3.1697960248587336,0.050715188920997606,-0.31818013638692466,-1.0748870398770594,1.258959116460474,0.06840519266624157,0.5883301000405886,0.122622187947093,-3.092051266985671,1.920636450578071,-0.7030496393549652,0.997895629101341
TCGA-22-1002-01,0.38282020553724444,3.7874090711541375,-0.6666876949970529,-0.0748701245247504,-0.6699669389184771,1.599274199955916,-0.4733981393099395,1.300682635840923,-1.0487740449406862,0.029305479048945156,0.9889543828619495,-2.1995463901088534,-0.12805117928582696,2.9510274779253525
TCGA-22-1005-01,-2.000536733509879,3.768050507722136,1.037475103059339,-3.6563788331251823,1.075530263718523,-2.9031380677687584,-1.6782911498144215,-1.35521274946854,1.3987575653142428,1.2268473893041427,-0.4235385512595864,7.176788766919845,-1.040696721804191,1.0192480089879072
TCGA-22-1011-01,0.8716058017965935,1.4722713804566279,-3.206383712028808,-1.6675364917187578,-0.3164431544107579,2.713294413976062,0.4480019568062966,-2.4682839868605098,1.522144424861437,-1.7267692700887785,-2.009972296081632,0.8808281343588789,-2.74974294405906,1.2661305331896353
